customer_id,trans_date,tran_amount,response,Month,Year
CS2884,2013-11-06,88,0,11,2013
CS1663,2014-11-10,90,1,11,2014
CS5608,2012-06-12,72,0,6,2012
CS5448,2013-10-02,40,0,10,2013
CS5728,2013-02-26,94,0,2,2013
CS4224,2011-08-31,92,0,8,2011
CS2787,2014-11-14,103,0,11,2014
CS5780,2013-05-06,43,1,5,2013
CS2377,2013-08-19,93,0,8,2013
CS3085,2011-11-18,76,0,11,2011
CS1981,2012-07-08,100,0,7,2012
CS5167,2011-12-02,46,0,12,2011
CS4963,2012-12-23,63,0,12,2012
CS3343,2012-06-12,88,0,6,2012
CS2769,2011-06-13,97,0,6,2011
CS1727,2014-05-30,63,0,5,2014
CS3526,2012-04-22,56,0,4,2012
CS3871,2014-02-01,57,0,2,2014
CS1308,2013-08-21,104,0,8,2013
CS2956,2011-12-20,40,1,12,2011
CS1292,2013-05-17,35,0,5,2013
CS5182,2011-06-20,71,0,6,2011
CS2656,2012-01-31,96,0,1,2012
CS1857,2013-02-14,56,0,2,2013
CS2818,2014-11-10,85,0,11,2014
CS5287,2011-09-15,93,0,9,2011
CS2959,2015-03-02,80,0,3,2015
CS3873,2012-01-23,53,0,1,2012
CS2373,2013-12-18,49,0,12,2013
CS4941,2015-02-26,39,0,2,2015
CS5115,2012-07-18,36,1,7,2012
CS5391,2014-09-10,90,0,9,2014
CS1835,2012-07-06,71,0,7,2012
CS5850,2012-06-11,57,0,6,2012
CS5912,2013-12-18,50,0,12,2013
CS2800,2015-01-04,76,0,1,2015
CS5291,2012-02-22,41,0,2,2012
CS4012,2012-03-02,41,0,3,2012
CS1810,2013-09-11,85,0,9,2013
CS4614,2011-12-26,81,0,12,2011
CS6010,2014-03-20,100,0,3,2014
CS5932,2013-10-18,35,0,10,2013
CS1232,2013-03-02,101,0,3,2013
CS5976,2011-12-06,87,0,12,2011
CS3987,2012-12-02,51,0,12,2012
CS4286,2014-10-21,62,0,10,2014
CS1849,2014-04-08,41,0,4,2014
CS1635,2012-11-18,71,1,11,2012
CS3872,2013-07-27,38,0,7,2013
CS2964,2013-12-19,37,0,12,2013
CS1278,2013-12-02,76,0,12,2013
CS5966,2014-05-27,57,0,5,2014
CS4260,2014-07-03,69,1,7,2014
CS3260,2013-08-17,79,1,8,2013
CS1614,2015-02-01,102,0,2,2015
CS2579,2012-01-11,70,0,1,2012
CS5868,2014-04-04,84,1,4,2014
CS3590,2011-08-10,97,0,8,2011
CS5014,2011-08-26,57,0,8,2011
CS2924,2013-11-27,49,0,11,2013
CS2956,2013-01-14,99,1,1,2013
CS4512,2011-05-26,36,0,5,2011
CS4459,2012-12-17,57,0,12,2012
CS2840,2013-05-14,95,1,5,2013
CS1489,2013-04-15,38,0,4,2013
CS1567,2013-12-30,84,1,12,2013
CS5186,2013-03-22,42,0,3,2013
CS3073,2011-10-04,62,0,10,2011
CS5332,2014-01-21,72,1,1,2014
CS5168,2013-08-30,83,0,8,2013
CS1228,2013-10-29,77,0,10,2013
CS3272,2014-11-16,84,0,11,2014
CS2823,2015-02-26,98,1,2,2015
CS1950,2015-03-15,104,0,3,2015
CS5072,2013-10-08,83,0,10,2013
CS2340,2015-01-24,42,0,1,2015
CS4023,2011-08-06,77,0,8,2011
CS1755,2014-07-30,51,0,7,2014
CS2338,2014-05-11,91,0,5,2014
CS3153,2012-10-21,42,0,10,2012
CS5474,2014-03-09,104,0,3,2014
CS3936,2011-06-13,47,1,6,2011
CS2314,2015-01-02,72,0,1,2015
CS4798,2012-03-06,35,1,3,2012
CS2600,2011-10-06,62,0,10,2011
CS2826,2013-12-03,65,0,12,2013
CS4444,2013-05-11,35,0,5,2013
CS3279,2012-03-02,37,0,3,2012
CS3839,2015-02-27,76,0,2,2015
CS5823,2012-02-10,104,0,2,2012
CS1447,2011-11-04,72,0,11,2011
CS4349,2014-06-30,99,0,6,2014
CS5326,2012-06-02,98,1,6,2012
CS3599,2011-06-03,54,0,6,2011
CS3425,2011-11-29,44,0,11,2011
CS5341,2014-09-05,82,1,9,2014
CS3151,2011-08-08,104,0,8,2011
CS4101,2011-05-29,71,0,5,2011
CS3987,2011-10-17,57,0,10,2011
CS1148,2014-04-25,97,1,4,2014
CS2156,2011-06-16,76,0,6,2011
CS1145,2014-10-25,47,1,10,2014
CS3579,2014-08-16,63,0,8,2014
CS4630,2013-02-23,101,0,2,2013
CS3343,2013-09-15,73,0,9,2013
CS2836,2014-06-04,58,0,6,2014
CS6039,2012-09-27,104,0,9,2012
CS3345,2012-08-16,62,0,8,2012
CS1566,2011-05-21,85,1,5,2011
CS2327,2013-01-27,88,0,1,2013
CS5881,2012-03-27,57,0,3,2012
CS4284,2012-09-14,37,0,9,2012
CS3114,2012-11-30,44,0,11,2012
CS5934,2015-02-05,94,1,2,2015
CS2285,2014-11-29,90,0,11,2014
CS2765,2014-03-03,48,0,3,2014
CS3504,2014-01-26,96,1,1,2014
CS5141,2011-12-23,50,1,12,2011
CS2135,2011-09-03,72,0,9,2011
CS5273,2011-10-07,36,1,10,2011
CS3590,2012-09-01,75,0,9,2012
CS2533,2015-02-01,74,0,2,2015
CS2795,2013-12-26,41,0,12,2013
CS3488,2013-03-25,99,0,3,2013
CS2957,2014-10-23,38,0,10,2014
CS5347,2012-04-30,52,0,4,2012
CS1560,2013-06-03,53,0,6,2013
CS1927,2014-07-31,56,0,7,2014
CS3570,2012-06-26,50,0,6,2012
CS5965,2013-07-19,69,1,7,2013
CS5568,2014-02-19,68,0,2,2014
CS1991,2014-09-14,101,0,9,2014
CS3801,2014-10-26,87,0,10,2014
CS4595,2013-06-20,89,0,6,2013
CS5780,2011-12-07,45,1,12,2011
CS2620,2012-04-02,65,0,4,2012
CS3764,2012-05-26,39,0,5,2012
CS4889,2014-01-07,37,0,1,2014
CS1162,2012-10-05,36,0,10,2012
CS2228,2014-07-12,60,0,7,2014
CS2200,2011-10-17,76,0,10,2011
CS5754,2013-10-25,46,0,10,2013
CS1178,2014-03-20,57,0,3,2014
CS4392,2014-04-29,48,0,4,2014
CS5875,2012-07-26,42,0,7,2012
CS5236,2011-10-23,87,0,10,2011
CS4017,2012-02-22,92,0,2,2012
CS2003,2012-09-16,77,0,9,2012
CS1515,2012-10-28,79,0,10,2012
CS3911,2014-08-23,84,0,8,2014
CS2628,2014-03-23,70,1,3,2014
CS5363,2013-02-06,81,0,2,2013
CS2729,2014-11-26,79,0,11,2014
CS1485,2014-08-23,47,0,8,2014
CS3309,2013-03-31,60,0,3,2013
CS2117,2012-01-30,88,0,1,2012
CS5137,2014-07-23,86,0,7,2014
CS4208,2013-01-11,44,0,1,2013
CS1537,2012-05-03,63,0,5,2012
CS1208,2015-01-21,42,0,1,2015
CS4254,2011-09-26,85,0,9,2011
CS4487,2013-05-27,61,0,5,2013
CS5059,2011-09-13,99,0,9,2011
CS3465,2013-09-27,61,0,9,2013
CS4722,2011-10-02,75,0,10,2011
CS5040,2015-03-15,50,0,3,2015
CS4747,2014-03-14,67,0,3,2014
CS1721,2012-03-29,63,0,3,2012
CS3112,2011-08-02,43,1,8,2011
CS3343,2013-03-25,104,0,3,2013
CS2688,2013-03-28,38,0,3,2013
CS3171,2013-03-15,51,0,3,2013
CS6080,2011-07-21,55,0,7,2011
CS3637,2013-08-10,40,0,8,2013
CS2067,2011-12-15,50,0,12,2011
CS4892,2013-09-23,60,0,9,2013
CS6060,2011-08-16,96,1,8,2011
CS5033,2013-12-31,98,0,12,2013
CS4350,2011-06-16,97,1,6,2011
CS4887,2012-05-16,51,0,5,2012
CS5757,2014-11-20,38,0,11,2014
CS2353,2014-08-08,63,0,8,2014
CS4661,2015-03-01,43,0,3,2015
CS1221,2011-06-21,69,0,6,2011
CS1804,2011-08-09,50,0,8,2011
CS5461,2012-01-19,97,1,1,2012
CS2119,2013-06-22,41,0,6,2013
CS3825,2014-04-17,73,0,4,2014
CS5204,2013-11-22,91,0,11,2013
CS1360,2014-01-10,57,0,1,2014
CS2938,2014-03-17,49,0,3,2014
CS5478,2014-07-29,45,0,7,2014
CS2913,2012-08-10,82,1,8,2012
CS3070,2011-10-03,71,0,10,2011
CS5316,2012-01-04,69,0,1,2012
CS4015,2012-05-01,64,0,5,2012
CS1184,2013-04-06,41,0,4,2013
CS5097,2012-07-06,70,0,7,2012
CS2248,2014-05-27,58,0,5,2014
CS4987,2012-07-19,104,0,7,2012
CS1148,2014-04-07,52,1,4,2014
CS2464,2013-04-23,36,0,4,2013
CS2366,2015-02-28,99,0,2,2015
CS5983,2015-01-05,92,0,1,2015
CS5514,2014-08-01,40,1,8,2014
CS3096,2012-01-21,94,0,1,2012
CS4941,2012-06-12,75,0,6,2012
CS5395,2014-09-05,54,1,9,2014
CS5554,2011-08-13,101,0,8,2011
CS4261,2013-11-26,43,0,11,2013
CS4806,2013-01-22,48,0,1,2013
CS2723,2014-12-02,88,0,12,2014
CS3442,2014-07-15,54,0,7,2014
CS2913,2011-10-22,56,1,10,2011
CS4155,2013-05-29,56,0,5,2013
CS6017,2011-06-25,74,0,6,2011
CS1237,2013-02-19,76,0,2,2013
CS4710,2012-03-31,36,0,3,2012
CS2573,2014-05-24,62,0,5,2014
CS2371,2012-03-18,85,0,3,2012
CS5353,2011-09-08,35,0,9,2011
CS4178,2015-01-13,72,0,1,2015
CS3730,2014-06-09,103,1,6,2014
CS3254,2012-03-10,64,0,3,2012
CS5961,2013-03-12,57,0,3,2013
CS4717,2014-02-13,50,1,2,2014
CS4909,2012-07-05,57,0,7,2012
CS3772,2012-02-14,39,0,2,2012
CS2629,2013-10-13,102,0,10,2013
CS1786,2014-02-12,39,0,2,2014
CS4528,2013-04-09,59,0,4,2013
CS1946,2014-10-29,78,0,10,2014
CS3762,2012-09-28,58,0,9,2012
CS5019,2014-12-13,76,0,12,2014
CS3981,2014-08-12,84,0,8,2014
CS5805,2012-07-09,87,0,7,2012
CS5397,2012-03-12,94,0,3,2012
CS1984,2011-06-17,89,0,6,2011
CS5025,2012-07-15,76,0,7,2012
CS3621,2014-03-04,59,0,3,2014
CS5774,2012-03-02,70,0,3,2012
CS2997,2013-12-23,36,0,12,2013
CS2283,2014-08-07,76,0,8,2014
CS5222,2012-06-09,66,0,6,2012
CS4267,2014-07-16,67,1,7,2014
CS5097,2011-07-02,92,0,7,2011
CS1327,2014-10-15,55,0,10,2014
CS4232,2013-09-24,78,1,9,2013
CS4857,2013-12-30,64,0,12,2013
CS1982,2013-04-01,48,0,4,2013
CS1905,2014-02-03,99,1,2,2014
CS2223,2014-01-19,37,0,1,2014
CS3223,2012-08-26,61,0,8,2012
CS1121,2013-03-22,88,0,3,2013
CS5904,2014-11-17,47,0,11,2014
CS3319,2013-08-26,49,0,8,2013
CS1802,2012-02-17,86,0,2,2012
CS4913,2014-12-15,56,0,12,2014
CS5345,2014-03-24,74,0,3,2014
CS3776,2014-10-13,83,0,10,2014
CS5557,2011-08-05,61,0,8,2011
CS2665,2011-09-05,71,0,9,2011
CS3818,2014-02-07,40,0,2,2014
CS3679,2011-07-27,49,1,7,2011
CS4767,2014-04-29,37,0,4,2014
CS4585,2012-03-20,96,0,3,2012
CS2630,2014-05-08,67,0,5,2014
CS4996,2013-05-01,63,0,5,2013
CS2771,2011-07-29,82,0,7,2011
CS3061,2013-03-08,97,0,3,2013
CS1467,2011-10-01,43,0,10,2011
CS5302,2012-10-28,45,0,10,2012
CS1369,2013-01-20,59,0,1,2013
CS1809,2011-10-16,85,0,10,2011
CS6088,2011-08-08,93,0,8,2011
CS1468,2015-03-07,58,0,3,2015
CS3924,2014-05-12,72,0,5,2014
CS5568,2013-03-07,62,0,3,2013
CS1499,2014-01-10,80,0,1,2014
CS1606,2012-11-12,63,0,11,2012
CS4572,2011-05-22,40,1,5,2011
CS3635,2014-07-16,37,0,7,2014
CS6106,2013-01-16,96,0,1,2013
CS6089,2015-03-15,84,0,3,2015
CS4214,2011-09-15,101,0,9,2011
CS4408,2013-10-27,92,0,10,2013
CS1809,2015-01-05,67,0,1,2015
CS3210,2013-02-19,64,0,2,2013
CS2614,2015-02-07,49,0,2,2015
CS2781,2013-07-15,67,0,7,2013
CS1298,2014-05-27,72,0,5,2014
CS1266,2013-04-23,95,0,4,2013
CS4330,2011-07-28,57,0,7,2011
CS4669,2013-01-19,68,0,1,2013
CS6004,2014-10-19,67,0,10,2014
CS3664,2012-02-02,89,0,2,2012
CS5353,2012-12-26,69,0,12,2012
CS4194,2012-07-19,103,0,7,2012
CS3131,2012-05-22,85,0,5,2012
CS5443,2012-02-18,50,0,2,2012
CS3270,2012-01-02,53,0,1,2012
CS3283,2014-04-10,84,0,4,2014
CS5912,2011-05-26,60,0,5,2011
CS3585,2014-01-18,93,0,1,2014
CS1733,2014-10-27,103,0,10,2014
CS3736,2013-03-18,46,0,3,2013
CS1413,2014-02-21,37,0,2,2014
CS4723,2013-11-26,59,0,11,2013
CS4183,2013-07-14,38,1,7,2013
CS3440,2014-09-28,84,0,9,2014
CS2907,2013-07-09,55,0,7,2013
CS2924,2015-03-11,97,0,3,2015
CS1887,2011-09-21,64,0,9,2011
CS4957,2014-02-16,80,0,2,2014
CS4577,2015-02-02,45,0,2,2015
CS2415,2012-01-04,65,0,1,2012
CS3242,2012-10-20,46,0,10,2012
CS4081,2014-05-29,81,0,5,2014
CS3259,2015-01-27,64,1,1,2015
CS2299,2012-04-15,64,0,4,2012
CS4480,2012-09-12,89,0,9,2012
CS4155,2014-09-14,101,0,9,2014
CS4968,2013-05-04,51,0,5,2013
CS3708,2015-03-01,94,0,3,2015
CS4137,2015-02-05,58,0,2,2015
CS3105,2014-07-03,44,1,7,2014
CS3582,2013-05-16,37,0,5,2013
CS1586,2013-03-08,59,0,3,2013
CS3844,2013-05-02,94,0,5,2013
CS1541,2013-06-18,98,1,6,2013
CS5900,2011-09-05,86,0,9,2011
CS5591,2014-07-07,91,0,7,2014
CS2597,2013-09-28,54,0,9,2013
CS2098,2014-04-24,84,0,4,2014
CS4954,2013-01-18,97,0,1,2013
CS5053,2012-09-27,69,0,9,2012
CS5033,2014-11-22,95,0,11,2014
CS5113,2013-05-05,91,1,5,2013
CS3530,2012-05-20,90,1,5,2012
CS2768,2013-12-22,57,0,12,2013
CS5106,2011-12-17,50,0,12,2011
CS5610,2011-07-27,72,0,7,2011
CS2060,2012-08-03,79,0,8,2012
CS5251,2014-05-18,103,0,5,2014
CS4744,2013-12-05,43,0,12,2013
CS2610,2014-01-01,49,0,1,2014
CS2840,2014-09-07,43,1,9,2014
CS2582,2014-02-10,57,0,2,2014
CS5570,2012-12-08,88,0,12,2012
CS4848,2014-12-15,102,0,12,2014
CS1422,2013-06-19,94,0,6,2013
CS2725,2013-09-23,48,0,9,2013
CS4973,2011-05-22,52,1,5,2011
CS3905,2013-01-29,38,1,1,2013
CS5244,2015-01-14,51,0,1,2015
CS3265,2014-06-14,65,0,6,2014
CS5759,2012-11-26,78,0,11,2012
CS4958,2012-07-25,47,0,7,2012
CS3398,2014-02-26,52,1,2,2014
CS3074,2011-08-24,75,0,8,2011
CS2388,2015-01-13,59,0,1,2015
CS5167,2014-11-06,62,0,11,2014
CS2628,2013-10-12,97,1,10,2013
CS3764,2011-09-28,88,0,9,2011
CS2124,2012-09-21,100,0,9,2012
CS4319,2014-11-14,76,0,11,2014
CS1694,2011-10-05,52,0,10,2011
CS3515,2011-09-29,88,0,9,2011
CS4824,2011-12-05,73,0,12,2011
CS4275,2011-12-01,46,0,12,2011
CS5953,2014-02-03,51,0,2,2014
CS1332,2012-07-02,42,0,7,2012
CS1771,2013-10-01,77,0,10,2013
CS4617,2015-01-14,52,0,1,2015
CS3972,2012-11-06,60,0,11,2012
CS2886,2012-10-16,36,0,10,2012
CS5583,2014-11-24,59,0,11,2014
CS3366,2015-02-08,80,0,2,2015
CS5619,2012-01-31,83,0,1,2012
CS1676,2013-05-02,57,1,5,2013
CS3365,2013-04-23,53,0,4,2013
CS5554,2013-05-17,87,0,5,2013
CS4837,2012-10-17,64,0,10,2012
CS4590,2012-05-27,98,0,5,2012
CS3441,2012-09-15,40,0,9,2012
CS2404,2012-09-01,61,1,9,2012
CS3409,2012-05-23,101,1,5,2012
CS3537,2012-10-08,69,0,10,2012
CS3409,2013-01-07,36,1,1,2013
CS2809,2012-03-13,49,1,3,2012
CS3596,2011-05-29,70,0,5,2011
CS5197,2013-05-15,85,0,5,2013
CS2284,2011-12-27,89,0,12,2011
CS4226,2014-04-23,39,0,4,2014
CS3817,2013-11-15,86,0,11,2013
CS5113,2011-10-19,69,1,10,2011
CS5736,2015-02-26,61,0,2,2015
CS3057,2014-12-05,53,0,12,2014
CS2324,2012-12-30,66,0,12,2012
CS5026,2014-02-02,100,1,2,2014
CS2929,2013-09-29,95,0,9,2013
CS1428,2011-12-13,105,1,12,2011
CS6034,2012-04-28,38,0,4,2012
CS2899,2012-10-20,81,1,10,2012
CS3326,2013-07-24,42,0,7,2013
CS5725,2011-09-22,67,0,9,2011
CS2435,2013-12-18,60,0,12,2013
CS3049,2013-07-02,57,0,7,2013
CS1125,2011-11-08,97,0,11,2011
CS1712,2011-05-17,96,0,5,2011
CS3455,2013-05-03,73,0,5,2013
CS3688,2012-06-22,99,0,6,2012
CS2356,2012-07-31,42,0,7,2012
CS4896,2014-06-20,45,1,6,2014
CS5922,2014-11-04,89,1,11,2014
CS3154,2012-08-03,42,0,8,2012
CS2408,2015-01-23,94,0,1,2015
CS2618,2014-06-18,103,0,6,2014
CS1409,2011-09-29,68,0,9,2011
CS3381,2011-05-28,69,0,5,2011
CS1316,2012-12-15,93,0,12,2012
CS1781,2013-09-13,54,0,9,2013
CS4284,2011-11-12,86,0,11,2011
CS5837,2014-09-15,90,0,9,2014
CS2188,2015-03-15,54,0,3,2015
CS5829,2012-10-19,75,0,10,2012
CS3329,2012-01-21,52,0,1,2012
CS4363,2015-03-04,80,0,3,2015
CS1926,2013-06-04,43,0,6,2013
CS3306,2011-06-23,76,0,6,2011
CS2394,2013-07-14,66,0,7,2013
CS2535,2011-09-04,78,0,9,2011
CS1474,2011-07-16,53,0,7,2011
CS3709,2013-12-22,83,0,12,2013
CS3897,2015-01-11,87,0,1,2015
CS5162,2014-03-03,79,0,3,2014
CS5276,2011-07-21,51,0,7,2011
CS4822,2014-08-21,46,0,8,2014
CS1219,2014-11-15,61,0,11,2014
CS2084,2013-05-21,84,0,5,2013
CS2856,2012-07-28,35,0,7,2012
CS1195,2013-05-26,74,0,5,2013
CS5306,2013-01-11,102,0,1,2013
CS2196,2013-08-13,83,0,8,2013
CS4203,2015-03-14,86,0,3,2015
CS6066,2012-01-16,69,0,1,2012
CS4919,2012-05-06,35,0,5,2012
CS1995,2014-06-30,47,1,6,2014
CS2184,2014-02-23,88,0,2,2014
CS4506,2013-06-14,72,1,6,2013
CS2872,2014-06-17,84,0,6,2014
CS4142,2012-07-04,53,0,7,2012
CS4638,2014-12-27,68,0,12,2014
CS2443,2013-05-11,36,0,5,2013
CS2775,2014-06-30,64,0,6,2014
CS2993,2012-11-14,35,0,11,2012
CS2634,2012-07-23,95,0,7,2012
CS3766,2012-10-03,97,0,10,2012
CS4044,2013-12-16,73,0,12,2013
CS2902,2014-05-03,62,0,5,2014
CS3857,2013-07-30,96,0,7,2013
CS5360,2013-07-31,40,0,7,2013
CS2625,2012-06-20,67,0,6,2012
CS3422,2014-04-26,96,0,4,2014
CS2737,2012-09-17,62,0,9,2012
CS3652,2012-02-16,101,0,2,2012
CS3111,2012-10-25,103,0,10,2012
CS3543,2014-08-31,69,0,8,2014
CS2235,2014-09-29,75,0,9,2014
CS5911,2011-12-17,97,0,12,2011
CS2934,2014-04-16,47,0,4,2014
CS2291,2014-09-28,61,0,9,2014
CS6069,2012-02-27,96,0,2,2012
CS5514,2014-03-04,91,1,3,2014
CS2869,2015-01-26,105,0,1,2015
CS4467,2011-07-28,86,0,7,2011
CS5815,2014-11-27,93,0,11,2014
CS2240,2012-08-17,68,0,8,2012
CS3292,2012-01-02,84,0,1,2012
CS4900,2013-03-08,50,0,3,2013
CS2047,2013-11-17,47,0,11,2013
CS1426,2014-02-21,55,0,2,2014
CS2545,2013-02-06,64,0,2,2013
CS4999,2014-06-21,104,0,6,2014
CS4001,2012-10-06,71,0,10,2012
CS4296,2014-02-05,85,0,2,2014
CS2303,2014-04-05,54,0,4,2014
CS4789,2012-12-18,66,0,12,2012
CS5955,2012-04-10,88,0,4,2012
CS1550,2014-06-29,95,0,6,2014
CS4165,2014-08-24,104,0,8,2014
CS2399,2011-07-03,77,0,7,2011
CS3451,2014-05-23,103,0,5,2014
CS3096,2012-05-17,81,0,5,2012
CS5372,2011-07-02,104,0,7,2011
CS5023,2011-09-21,93,0,9,2011
CS4829,2014-02-16,83,0,2,2014
CS4894,2011-05-28,50,0,5,2011
CS3127,2013-03-23,62,0,3,2013
CS5950,2014-10-16,91,0,10,2014
CS5146,2014-10-28,73,0,10,2014
CS1573,2013-10-03,49,0,10,2013
CS2584,2011-10-17,43,0,10,2011
CS3459,2014-05-09,45,0,5,2014
CS4404,2013-07-22,43,0,7,2013
CS5626,2014-09-16,92,0,9,2014
CS1336,2014-01-15,91,0,1,2014
CS3072,2012-01-17,52,0,1,2012
CS2875,2015-02-24,88,0,2,2015
CS5446,2014-01-25,68,0,1,2014
CS2957,2013-06-27,56,0,6,2013
CS3494,2013-09-28,88,0,9,2013
CS5964,2012-10-21,77,0,10,2012
CS4719,2013-06-03,98,0,6,2013
CS1711,2011-07-05,48,0,7,2011
CS3454,2011-12-03,66,0,12,2011
CS4355,2012-07-30,90,0,7,2012
CS1986,2012-04-10,65,0,4,2012
CS3401,2012-06-26,62,1,6,2012
CS2954,2013-07-24,93,0,7,2013
CS1531,2012-12-25,68,0,12,2012
CS5352,2014-06-21,86,0,6,2014
CS5488,2013-06-06,87,0,6,2013
CS4889,2013-11-27,39,0,11,2013
CS1824,2012-09-03,52,0,9,2012
CS3318,2012-02-16,82,1,2,2012
CS2738,2014-09-08,53,0,9,2014
CS3658,2014-03-04,40,1,3,2014
CS4733,2011-07-25,90,0,7,2011
CS1240,2015-02-16,69,0,2,2015
CS2214,2012-04-30,79,0,4,2012
CS3481,2013-04-08,72,0,4,2013
CS4399,2012-07-24,53,0,7,2012
CS3686,2012-06-28,49,0,6,2012
CS4543,2014-10-18,78,0,10,2014
CS3116,2012-04-30,92,1,4,2012
CS6085,2012-03-21,61,0,3,2012
CS5976,2012-10-14,96,0,10,2012
CS5369,2013-05-13,97,0,5,2013
CS1130,2014-07-24,58,0,7,2014
CS2816,2013-05-19,74,0,5,2013
CS1674,2014-01-23,43,0,1,2014
CS4924,2013-03-24,60,1,3,2013
CS5799,2014-10-20,60,0,10,2014
CS2115,2014-12-29,95,0,12,2014
CS3133,2012-01-03,73,0,1,2012
CS2531,2013-10-01,54,0,10,2013
CS3102,2012-01-18,77,0,1,2012
CS1343,2012-05-12,55,0,5,2012
CS1194,2013-06-19,78,0,6,2013
CS4475,2013-05-10,81,1,5,2013
CS3683,2011-06-07,85,0,6,2011
CS3283,2014-09-20,41,0,9,2014
CS3497,2011-08-29,93,0,8,2011
CS3072,2014-12-19,78,0,12,2014
CS4189,2011-06-08,41,0,6,2011
CS5327,2011-12-29,102,0,12,2011
CS3058,2013-01-31,68,0,1,2013
CS5521,2012-05-04,88,0,5,2012
CS1314,2013-10-13,49,0,10,2013
CS5502,2013-04-08,87,0,4,2013
CS3456,2014-07-09,50,1,7,2014
CS3615,2012-01-31,75,0,1,2012
CS3771,2012-11-24,57,0,11,2012
CS5049,2012-09-19,35,0,9,2012
CS4203,2012-04-16,88,0,4,2012
CS3437,2014-04-05,94,0,4,2014
CS2734,2011-06-08,89,0,6,2011
CS5749,2012-08-16,90,0,8,2012
CS5124,2014-08-11,75,1,8,2014
CS1266,2015-02-05,60,0,2,2015
CS6099,2012-10-05,53,0,10,2012
CS4836,2012-09-03,96,0,9,2012
CS3583,2011-12-02,52,0,12,2011
CS1614,2011-06-25,94,0,6,2011
CS4474,2013-03-05,53,0,3,2013
CS1687,2012-07-08,37,0,7,2012
CS4555,2014-09-08,90,0,9,2014
CS3597,2011-09-20,74,1,9,2011
CS1229,2013-03-07,69,0,3,2013
CS4427,2011-10-18,80,0,10,2011
CS3353,2013-02-08,81,0,2,2013
CS2723,2014-04-25,52,0,4,2014
CS3321,2014-12-29,98,0,12,2014
CS5685,2013-12-15,90,0,12,2013
CS3404,2015-03-03,81,0,3,2015
CS4553,2013-11-14,55,0,11,2013
CS4737,2011-08-06,96,0,8,2011
CS2441,2015-01-23,86,1,1,2015
CS4222,2014-12-26,80,0,12,2014
CS2833,2011-08-05,36,1,8,2011
CS1414,2014-06-09,87,0,6,2014
CS3619,2014-04-19,77,0,4,2014
CS3040,2014-01-20,59,0,1,2014
CS3251,2011-10-02,66,0,10,2011
CS2128,2012-11-02,48,0,11,2012
CS3999,2011-08-23,105,1,8,2011
CS1230,2011-09-23,55,0,9,2011
CS2605,2011-11-20,61,0,11,2011
CS3754,2012-04-19,71,0,4,2012
CS1392,2012-03-14,46,0,3,2012
CS1334,2013-02-14,35,0,2,2013
CS2427,2014-10-05,104,0,10,2014
CS5301,2014-12-03,56,0,12,2014
CS4170,2012-07-27,56,0,7,2012
CS5654,2013-02-11,44,1,2,2013
CS5619,2015-02-11,103,0,2,2015
CS1838,2013-07-15,36,0,7,2013
CS3152,2011-11-17,36,0,11,2011
CS3416,2013-08-20,40,0,8,2013
CS1600,2012-04-23,37,0,4,2012
CS4817,2013-01-15,86,0,1,2013
CS3788,2013-10-20,57,0,10,2013
CS3781,2013-06-06,83,0,6,2013
CS3467,2013-07-08,46,0,7,2013
CS2692,2011-09-26,95,0,9,2011
CS3616,2013-03-25,73,0,3,2013
CS2309,2012-04-22,94,0,4,2012
CS5373,2012-02-16,79,0,2,2012
CS5365,2014-12-27,77,0,12,2014
CS5950,2013-12-17,61,0,12,2013
CS4353,2012-01-24,102,0,1,2012
CS1961,2011-07-19,84,0,7,2011
CS5481,2014-09-23,36,0,9,2014
CS3561,2014-08-21,65,0,8,2014
CS1823,2014-05-16,74,0,5,2014
CS1704,2014-04-17,53,0,4,2014
CS5159,2013-10-05,92,0,10,2013
CS1982,2013-11-18,74,0,11,2013
CS4087,2012-10-14,42,0,10,2012
CS2385,2012-07-12,76,1,7,2012
CS5906,2011-09-26,56,0,9,2011
CS4583,2013-05-27,101,0,5,2013
CS4077,2014-12-09,54,0,12,2014
CS4226,2013-05-08,100,0,5,2013
CS3744,2013-12-26,96,1,12,2013
CS2429,2011-12-10,95,0,12,2011
CS1292,2011-10-21,75,0,10,2011
CS3414,2014-04-06,53,0,4,2014
CS1253,2012-10-17,104,1,10,2012
CS5975,2014-11-05,43,0,11,2014
CS4179,2013-04-20,88,0,4,2013
CS1986,2015-02-15,64,0,2,2015
CS1250,2014-09-21,79,0,9,2014
CS4403,2012-03-29,86,0,3,2012
CS5783,2013-10-31,50,0,10,2013
CS3629,2013-12-08,45,0,12,2013
CS4377,2012-12-26,93,0,12,2012
CS4155,2014-02-20,98,0,2,2014
CS3876,2012-12-21,74,0,12,2012
CS1677,2013-04-12,71,1,4,2013
CS2919,2011-12-08,55,0,12,2011
CS4319,2013-11-22,79,0,11,2013
CS2168,2012-03-02,102,0,3,2012
CS5126,2014-02-08,87,0,2,2014
CS4525,2013-04-22,54,1,4,2013
CS4596,2013-08-13,101,0,8,2013
CS5528,2012-06-16,104,0,6,2012
CS2037,2013-05-25,64,0,5,2013
CS2755,2013-06-10,35,1,6,2013
CS3583,2013-05-13,37,0,5,2013
CS1231,2013-06-01,71,0,6,2013
CS1567,2014-08-10,36,1,8,2014
CS5580,2013-02-16,91,0,2,2013
CS5902,2011-05-19,92,0,5,2011
